"level";"id";"parent_id";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"id";"created_at";"user.screen_name";"text";"favorite_count";"retweet_count";"entities.hashtags.*.text";"entities.user_mentions.*.name";"entities.urls.*.display_url";"lang"
"1";"1429";"1038";"1372161837274427400";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372161837274427400";"Wed Mar 17 12:24:10 +0000 2021";"iagoschmitt_";"@1lucxszzz usa o code jpzyn #ad @jpzyn_";"2";"1";"ad";"lucas 🔮;JP";"";"pt"
"1";"1430";"1038";"1372155834420109314";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372155834420109314";"Wed Mar 17 12:00:19 +0000 2021";"BarnfindUKdiy";"Volvo 740 Estate Vintage / Classic #classiccar #ad #car https://t.co/o3K67TMXWW";"0";"0";"classiccar;ad;car";"";"ebay.co.uk/itm/Volvo-740-…";"pt"
"1";"1431";"1038";"1372152406486757380";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372152406486757380";"Wed Mar 17 11:46:41 +0000 2021";"hunter_ng_yt";"USE O CODE HUNTER NA COMPRA DO PASSE  #ad";"0";"0";"ad";"";"";"pt"
"1";"1432";"1038";"1372150730086309893";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372150730086309893";"Wed Mar 17 11:40:02 +0000 2021";"gustaavofps";"rapaziada eu tava com 7 e só ontem pcausa do passe mais 7 pessoas me apoiaram tmj, code gustavofps #ad vlw todo mun… https://t.co/2sFEtgtfpk";"5";"1";"ad";"";"twitter.com/i/web/status/1…";"pt"
"1";"1433";"1038";"1372150096452841479";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372150096452841479";"Wed Mar 17 11:37:30 +0000 2021";"revoltzzfps";"tava com 15 apoiadores e agora tô com 8, rapaziada tá esquecendo de usar meu code :/  Use code REVOLTZZ7 #ad";"5";"1";"ad";"";"";"pt"
"1";"1434";"1038";"1372147366204166147";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372147366204166147";"Wed Mar 17 11:26:40 +0000 2021";"FaiscaGG";"Rapaziada lembrem de usar meu code na loja de itens, me ajuda de maissss e não custa nada ❤❤❤  Use code: Faisca-000… https://t.co/Py85eYWdHr";"5";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1435";"1038";"1372142701802622976";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372142701802622976";"Wed Mar 17 11:08:07 +0000 2021";"oliveeira_alex";"Poste uma foto sua tomando um negocinho #publi #ad https://t.co/M9GSeyErp6 https://t.co/Um9mPGJRPO https://t.co/8xuhWXu63C";"52";"0";"publi;ad";"";"imperiumnutrition.com.br;twitter.com/mailliwbc/stat…";"pt"
"1";"1436";"1038";"1372139443914674180";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372139443914674180";"Wed Mar 17 10:55:11 +0000 2021";"lionfps_";"@lucariofps o cara ainda tem a coragem de colocar a header escrita code lucario #ad kkkkkkkkkkkkkk";"0";"0";"ad";"lucario";"";"pt"
"1";"1437";"1038";"1372125955293069312";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372125955293069312";"Wed Mar 17 10:01:35 +0000 2021";"revista_pmw";"O que a leitura te prova?  Acesse agora mesmo a 12ª edição por meio do nosso site, link em nossa bio.   Revista PMW… https://t.co/Xsjnm3ah38";"0";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1438";"1038";"1372125831405969410";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372125831405969410";"Wed Mar 17 10:01:05 +0000 2021";"frases_criancas";"NÃO DÓI NADEGAS - Em parceria com a @humanicorretora 🙂 ⠀⠀ #frasesdecriancas #paisefilhos #fdc #crianças #corujas… https://t.co/VUuIFb5MW8";"12";"0";"frasesdecriancas;paisefilhos;fdc;crianças;corujas";"";"twitter.com/i/web/status/1…";"pt"
"1";"1439";"1038";"1372114916522524673";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372114916522524673";"Wed Mar 17 09:17:43 +0000 2021";"ApolloAlert";"👉🏻 ASUS TUF-RTX3070-O8G-GAMING - Tarjeta gráfica (NVIDIA GeForce RTX 3070 OC E  🇪🇸 https://t.co/zKfIlQq18a  🗓 9:17:… https://t.co/WG56iWjy1J";"0";"0";"";"";"amazon.es/_itm/dp/B08LLG…;twitter.com/i/web/status/1…";"pt"
"1";"1440";"1038";"1372114643360096256";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372114643360096256";"Wed Mar 17 09:16:38 +0000 2021";"PlayzJoao";"Se me quiserem ajudar a sério, code JoaoPlayz12 quando comprarem o Battle Pass 😎🥺 #ad";"0";"0";"ad";"";"";"pt"
"1";"1441";"1038";"1372105466667356164";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372105466667356164";"Wed Mar 17 08:40:10 +0000 2021";"Tsh7cG";"@aliiyousseff2 |￣￣￣￣￣￣￣￣￣￣￣| |  USE CODE :  SKK #ad   | |＿＿＿＿＿＿＿＿＿＿＿|                  \ (•◡•) /… https://t.co/4F5yeXJYpV";"0";"0";"ad";"ali";"twitter.com/i/web/status/1…";"pt"
"1";"1442";"1038";"1372094516862328835";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372094516862328835";"Wed Mar 17 07:56:39 +0000 2021";"BaianoNaRede_";"Salve tropa, graças ao apoio de vocês to na metade dos 100 doll da twitch e apoiador, se puderem continuarem dando… https://t.co/pBsUaGhftk";"6";"1";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1443";"1038";"1372081038504103936";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372081038504103936";"Wed Mar 17 07:03:06 +0000 2021";"iivolt2";"@IMagdylll @iiJexo |￣￣￣￣￣￣￣￣￣￣￣| |   USE CODE : HSA  #ad | |＿＿＿＿＿＿＿＿＿＿＿|                  \ (•◡•) /… https://t.co/it0b9jAYR6";"3";"0";"ad";"MAGDY ア;NMR JEXO";"twitter.com/i/web/status/1…";"pt"
"1";"1444";"1038";"1372072573186494464";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"1372072573186494464";"Wed Mar 17 06:29:27 +0000 2021";"bomuji";"buddy: favor dar sinal de vida eu imploro yerin: #ad";"0";"0";"ad";"";"";"pt"
"1";"1445";"1038";"ad";"offcut";"";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"";"";"";"";"";"";"";"";"";""
"1";"1446";"1038";"ad";"headers";"";"fetched (200)";"2021-03-19 00:41:53.879073";"Twitter:/search/tweets";"";"";"";"";"";"";"";"";"";""
"1";"1447";"1038";"1372048162823757824";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372048162823757824";"Wed Mar 17 04:52:28 +0000 2021";"ApenasBenitez50";"Em breve essas imagens faram mais sentido!  Nessa semana ainda sai o primeiro episódio da master liga com o Vasco l… https://t.co/vwefKfcXIm";"11";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1448";"1038";"1372047756731244544";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372047756731244544";"Wed Mar 17 04:50:51 +0000 2021";"Marcelo_TXR";"Se os caras estão dispostos a colocar #ad de cloroquina, deveriam AO MENOS fazer um editorial contrário";"1";"1";"ad";"";"";"pt"
"1";"1449";"1038";"1372042080898445315";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372042080898445315";"Wed Mar 17 04:28:18 +0000 2021";"Wickty";"É sobre isso! Cancelar e gerar ódio #publi #ad https://t.co/zycFKQUp6Y";"0";"0";"publi;ad";"";"twitter.com/fransuel/statu…";"pt"
"1";"1450";"1038";"1372041308961902597";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372041308961902597";"Wed Mar 17 04:25:14 +0000 2021";"zFrocs";"code zfrocs né manas? pra comprar esse lindooo passe   #ad https://t.co/h978aAQIuM";"4";"0";"ad";"";"";"pt"
"1";"1451";"1038";"1372038081465962499";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372038081465962499";"Wed Mar 17 04:12:24 +0000 2021";"rodrigps";"@fransuel Acolhimento e empatia, brother! #Anstel #ad";"0";"0";"Anstel;ad";"Mundinho Gil do Vigor BR";"";"pt"
"1";"1452";"1038";"1372029808553689090";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372029808553689090";"Wed Mar 17 03:39:32 +0000 2021";"blackfabioink";"@cndl_rominho tenho um parado aqui pra venda #ad";"1";"0";"ad";"Rominho!";"";"pt"
"1";"1453";"1038";"1372025824027762690";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372025824027762690";"Wed Mar 17 03:23:42 +0000 2021";"victorneves10";"O sonho de todos!  Mas olha o lado bom, se você é de Recife, esse sonho pode se tornar realidade!! Estamos aceitand… https://t.co/gU91kQeQjn";"2";"4";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1454";"1038";"1372024734850953217";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372024734850953217";"Wed Mar 17 03:19:22 +0000 2021";"olemivad";"Bora lá todo mundo tomando seu zolpiden pra ir dormir bora #ad";"3";"0";"ad";"";"";"pt"
"1";"1455";"1038";"1372022164547899392";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372022164547899392";"Wed Mar 17 03:09:09 +0000 2021";"nexistefortnite";"ADM 5  SUGESTÃO: @Erick88303173  Code rickcolossus #ad https://t.co/far2h0EVu3";"42";"4";"ad";"FireGhost";"";"pt"
"1";"1456";"1038";"1372020228872409089";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372020228872409089";"Wed Mar 17 03:01:28 +0000 2021";"gabrielreyli1";"apoiando o mlr @kchorrolooko  use code kchorro #ad https://t.co/DB5A5chkhA";"1";"0";"ad";"Kchorro lôÔko 🐶";"";"pt"
"1";"1457";"1038";"1372019748154847236";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372019748154847236";"Wed Mar 17 02:59:33 +0000 2021";"revista_pmw";"Uma análise sobre a busca pela ambição do concurso público no Tocantins.  Acesse agora mesmo a 12ª edição por meio… https://t.co/aodPut5nrY";"0";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1458";"1038";"1372018696680509440";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372018696680509440";"Wed Mar 17 02:55:22 +0000 2021";"_ffelps_";"Agora é sobre isso, cancelar e gerar ódio #publi #ad";"1";"0";"publi;ad";"";"";"pt"
"1";"1459";"1038";"1372016526497353729";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372016526497353729";"Wed Mar 17 02:46:45 +0000 2021";"e_sandracosta";"A gente precisa falar desse #ad da Embelleze com a Jojo Toddynho 🤩";"1";"0";"ad";"";"";"pt"
"1";"1460";"1038";"1372015887172079616";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1372015887172079616";"Wed Mar 17 02:44:12 +0000 2021";"Zypharr_";"Codigo SLCK #ad 😁 @SlickTV_ https://t.co/b2ixYbAl5z";"0";"0";"ad";"TNA SLICK";"";"pt"
"1";"1461";"1038";"1371999620549783556";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371999620549783556";"Wed Mar 17 01:39:34 +0000 2021";"whoskirit0_";"@BthoGg teu code é com #ad no final? tô em duvida";"0";"0";"ad";"Wrong BTHO| USE CODE BTHO-32HZ #ad";"";"pt"
"1";"1462";"1038";"1371998214283526149";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371998214283526149";"Wed Mar 17 01:33:59 +0000 2021";"tenhofimosekk";"Obrigado pela compra Lobinho! 🤠❤️  Quem puder me ajudar também, usa o code ""SouOFinn"" que vai me ajudar muito. #ad https://t.co/2thMGLmGiW";"3";"0";"ad";"";"twitter.com/Just_wolf7/sta…";"pt"
"1";"1463";"1038";"1371995807109500929";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371995807109500929";"Wed Mar 17 01:24:25 +0000 2021";"Jooaao_G";"Por favor Old Spice pare imediatamente esse #ad com esse tal de Rato Borrachudo eu te imploro não aguento mais ver isso na TL";"0";"0";"ad";"";"";"pt"
"1";"1464";"1038";"1371994825868914700";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371994825868914700";"Wed Mar 17 01:20:31 +0000 2021";"akaflorida";"@Lipeleite @gingadiscos OS MAIORES #ad #publi";"0";"0";"ad;publi";"milk 🇨🇦;GINGA DISCOS";"";"pt"
"1";"1465";"1038";"1371993203331727361";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371993203331727361";"Wed Mar 17 01:14:04 +0000 2021";"bebedourofut";"Opa, 👀  Garanta já a sua camisa Retrô, Atual, Casacos, etc na @VGSports_trem! Preços camaradas e ótima qualidade, h… https://t.co/dl6AscNDfY";"4";"2";"";"VGSports TREM";"twitter.com/i/web/status/1…";"pt"
"1";"1466";"1038";"1371992587444310018";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371992587444310018";"Wed Mar 17 01:11:37 +0000 2021";"rutrasz";"CODE BAGU200 #ad  Segue você";"1";"0";"ad";"";"";"pt"
"1";"1467";"1038";"1371992230366437381";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371992230366437381";"Wed Mar 17 01:10:12 +0000 2021";"tephaluz_";"Primeira loja da temporada 6 😁  Use CODE tephaluz_ #ad na lojinha 🧡 https://t.co/D7ivEGPH7D";"1";"0";"ad";"";"twitter.com/Brasil_Fortnit…";"pt"
"1";"1468";"1038";"1371990886918328320";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371990886918328320";"Wed Mar 17 01:04:52 +0000 2021";"1nerag";"To  Manero, eba  !macro I Use Code ""Pedro"" #ad  https://t.co/Hhc1MphIsD";"1";"1";"ad";"";"twitch.tv/1nerag";"pt"
"1";"1469";"1038";"1371989993959403527";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371989993959403527";"Wed Mar 17 01:01:19 +0000 2021";"ianpoIemico";"@Jaaopwr @tecchio_7 eu to esperando ele ficar famoso pra eu ir na garupa pai #ad #publi";"1";"0";"ad;publi";"João Pedro;Bernardo";"";"pt"
"1";"1470";"1038";"1371988087681728514";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371988087681728514";"Wed Mar 17 00:53:45 +0000 2021";"neonzerafn";"AEEE CARAI use code neonzera #ad, todos vcs que usam moram aqui ❤❤ https://t.co/7pRzHaB38Y";"3";"0";"ad";"";"twitter.com/gxmmb/status/1…";"pt"
"1";"1471";"1038";"1371985998763200513";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371985998763200513";"Wed Mar 17 00:45:27 +0000 2021";"nickss_l2";"@ArthorViking ooi usa o code Nickss-L2 #AD";"0";"0";"AD";"ArthorViking";"";"pt"
"1";"1472";"1038";"1371985550404620290";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371985550404620290";"Wed Mar 17 00:43:40 +0000 2021";"pythonbot_";"Desenvolvimento web com Flask: Desenvolvendo aplicações web com Python (Portuguese Edition) https://t.co/vt46I7W9wG  #python #ad";"0";"0";"python;ad";"";"zpy.io/abb76ca2";"pt"
"1";"1473";"1038";"1371985194870259715";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371985194870259715";"Wed Mar 17 00:42:15 +0000 2021";"ttvLMartinsss";"SEASON NOVA!!| USE CODE TTVLMARTINSSS #ad I Afiliado Twitch https://t.co/uYgm2DtZGO https://t.co/uYgm2DtZGO";"0";"0";"ad";"";"twitch.tv/lmartinsss;twitch.tv/lmartinsss";"pt"
"1";"1474";"1038";"1371983671121616897";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371983671121616897";"Wed Mar 17 00:36:12 +0000 2021";"9INE_yRush";"CODE ""YRUSHTW"" #Ad POR FAVOR USEM PARA COMPENSAR O DINHEIRO QUE GASTEI AGORA AAAA ❤️ https://t.co/oIS1nuwncV";"1";"0";"Ad";"";"twitter.com/Brasil_Fortnit…";"pt"
"1";"1475";"1038";"1371982444644204548";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371982444644204548";"Wed Mar 17 00:31:19 +0000 2021";"thips00";"EU NÃO ACREDITO QUE FIZERAM ESSE MASHUP  #ad https://t.co/iRbslvwkq9";"3";"0";"ad";"";"twitter.com/KaiqueLisboa5/…";"pt"
"1";"1476";"1038";"1371982242222907393";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371982242222907393";"Wed Mar 17 00:30:31 +0000 2021";"gxmmb";"code neonzera #ad https://t.co/ymBeDC1qDu";"2";"0";"ad";"";"";"pt"
"1";"1477";"1038";"1371981010515165187";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371981010515165187";"Wed Mar 17 00:25:37 +0000 2021";"GMZINN1";"@Jose272843 @banknife @bagufps ops pessoa errada, USE CODE MEK #AD";"0";"0";"AD";"José;Banknife;CODE BAGU200 #ad";"";"pt"
"1";"1478";"1038";"1371979902497525761";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371979902497525761";"Wed Mar 17 00:21:13 +0000 2021";"EllPeixotoo";"TEMPORADA NOVA !! CODE: ellpeixoto #AD !comandos  !donate https://t.co/dQXTriL3KJ";"0";"0";"AD";"";"twitch.tv/ellpeixoto";"pt"
"1";"1479";"1038";"1371979564465987585";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371979564465987585";"Wed Mar 17 00:19:52 +0000 2021";"1Scottftn";"@Thimasseto Olha nao porem se quisee usar , usa do meu irmão @Seeyun5 code 100um #ad";"1";"0";"ad";"Thi.Masseto;Seeyun";"";"pt"
"1";"1480";"1038";"1371979505980559362";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371979505980559362";"Wed Mar 17 00:19:39 +0000 2021";"felpynn";"Uma estrela sombria em busca da fama. É melhor você não ficar no caminho dela!  💗 Considere usar meu código 'felpyn… https://t.co/T6KNM0KJEo";"0";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1481";"1038";"1371979370299076608";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371979370299076608";"Wed Mar 17 00:19:06 +0000 2021";"ElDengoso";"Bruma de volta na loja, não perde em!!  Se for comprar não esquece de usar o code DENGOSO #ad https://t.co/CPA7dcdsE2";"5";"0";"ad";"";"twitter.com/Brasil_Fortnit…";"pt"
"1";"1482";"1038";"1371978798875435009";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371978798875435009";"Wed Mar 17 00:16:50 +0000 2021";"NcKGod";"Use code Nckgod #ad ❤❤ ajuda noiz meus lindos https://t.co/TSM5F4JbNy";"3";"1";"ad";"";"";"pt"
"1";"1483";"1038";"1371978349300625408";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371978349300625408";"Wed Mar 17 00:15:03 +0000 2021";"NOVANTA_HS";"🛒 Loja do dia March 16, 2021 at 09:15PM 🛒  Apoie Usando a Tag BatataGamer 🥔 🥔 🥔 #ad #Fortnite https://t.co/aH2Hw6QGq6";"0";"0";"ad;Fortnite";"";"";"pt"
"1";"1484";"1038";"1371978097516503043";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371978097516503043";"Wed Mar 17 00:14:03 +0000 2021";"1hypest";"CODE HYPEST #ad, pare de dar dinheiro pros ricos https://t.co/lBjApV9fbM";"3";"1";"ad";"";"";"pt"
"1";"1485";"1038";"1371978061315465219";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371978061315465219";"Wed Mar 17 00:13:54 +0000 2021";"vinhasfn";"code vinhas #ad https://t.co/Ca8xr0MNnM";"1";"0";"ad";"";"twitter.com/Brasil_Fortnit…";"pt"
"1";"1486";"1038";"1371978013055799298";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371978013055799298";"Wed Mar 17 00:13:43 +0000 2021";"RaposoRDP";"Boa noite, o meu amigo @wsk_ace está procurando uma moça que resida em Porto Alegre &amp; região para formar um relacio… https://t.co/0alt3hxSUU";"11";"5";"";"Pedro Diniz";"twitter.com/i/web/status/1…";"pt"
"1";"1487";"1038";"1371977784525000709";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371977784525000709";"Wed Mar 17 00:12:48 +0000 2021";"FaiscaGG";"Usem o code Faisca-00001 #ad vai me ajudar dmsss,❤❤❤ https://t.co/BeAVbcuJZs";"3";"2";"ad";"";"";"pt"
"1";"1488";"1038";"1371977657286529026";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371977657286529026";"Wed Mar 17 00:12:18 +0000 2021";"pedrique_fpss";"CODE YPEDRIQUE #AD https://t.co/Kwa8kByIaS";"1";"1";"AD";"";"twitter.com/FortniteDaily/…";"pt"
"1";"1489";"1038";"1371977057534668800";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371977057534668800";"Wed Mar 17 00:09:55 +0000 2021";"kchorrolooko";"CRIATIVO COM VOCÊS | USE CODE "" KCHORRO "" #ad | !loja !ossinhos https://t.co/Qwyjd21dBK";"7";"2";"ad";"";"twitch.tv/kchorrolooko";"pt"
"1";"1490";"1038";"1371977014517829632";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371977014517829632";"Wed Mar 17 00:09:45 +0000 2021";"iannzits";"Uma estrela sombria em busca da fama. É melhor você não ficar no caminho dela!  💗 Considere usar meu código 'iannzi… https://t.co/oFCRasrZRL";"106";"0";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1491";"1038";"1371976900067856388";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976900067856388";"Wed Mar 17 00:09:17 +0000 2021";"pablinn1x";"CODE: P-A-B-L-I- N #AD, para de dar dinheiro pra gente rica e me ajuda a compra a minha memoria ram :( https://t.co/Kx3pkqmgMC";"0";"0";"AD";"";"twitter.com/FortniteDaily/…";"pt"
"1";"1492";"1038";"1371976762100494338";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976762100494338";"Wed Mar 17 00:08:44 +0000 2021";"OSkillzs";"#AD apoiando o mais esbelto @thaleshcg 🙈 https://t.co/589Ox5Gnfp";"1";"0";"AD";"Liquid Pulga";"";"pt"
"1";"1493";"1038";"1371976749521760260";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976749521760260";"Wed Mar 17 00:08:41 +0000 2021";"kchorrolooko";"bora apoiar eu na loja use code KCHORRO #AD https://t.co/1T7AGxNEfo";"22";"2";"AD";"";"";"pt"
"1";"1494";"1038";"1371976467106631682";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976467106631682";"Wed Mar 17 00:07:34 +0000 2021";"FaiscaGG";"Rapaziada segue o mano lá pfv❤, façam o mesmo em 🤠  Use code: Faisca-00001 #ad https://t.co/IVykjR6nCg";"1";"0";"ad";"";"twitter.com/ByDanzx/status…";"pt"
"1";"1495";"1038";"1371976436559581185";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976436559581185";"Wed Mar 17 00:07:27 +0000 2021";"parqueagradavel";"🛒 Loja Fortnite - 17/03/2021  Vai comprar algo? Me apoie usando o code ""OParque"" para que eu continue a criar conte… https://t.co/5p0zjcvG8Y";"15";"1";"";"";"twitter.com/i/web/status/1…";"pt"
"1";"1496";"1038";"1371976421384585219";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976421384585219";"Wed Mar 17 00:07:23 +0000 2021";"kastorzao";"Lembre de comprar usando o código Kastor #ad https://t.co/z1GfFZbH7E";"3";"0";"ad";"";"twitter.com/Brasil_Fortnit…";"pt"
"1";"1497";"1038";"1371976363196944387";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976363196944387";"Wed Mar 17 00:07:09 +0000 2021";"FortNews_FNBR";"Loja de hoje 16.03.21  Considere usar meu código yarleybr na loja de itens #ad💖 https://t.co/779l4A64gx";"9";"0";"ad";"";"";"pt"
"1";"1498";"1038";"1371976054609416201";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371976054609416201";"Wed Mar 17 00:05:56 +0000 2021";"TyrooNFN";"Loja dia 16/03/21 Para ajudar apoie TyrooN na loja de itens do fortnite #ad https://t.co/SJAEkUc7su";"0";"0";"ad";"";"";"pt"
"1";"1499";"1038";"1371975981678874633";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371975981678874633";"Wed Mar 17 00:05:38 +0000 2021";"BateristaaM";"Code: BateristaaM #ad https://t.co/srE64WDLS6";"12";"0";"ad";"";"twitter.com/FortniteGame/s…";"pt"
"1";"1500";"1038";"1371975910774165506";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371975910774165506";"Wed Mar 17 00:05:21 +0000 2021";"Mavirocha14";"Code mavao #ad Não se esqueça que se for comprar o passe apoie alguém. https://t.co/yDvZTNEpRZ";"4";"1";"ad";"";"twitter.com/FortniteDaily/…";"pt"
"1";"1501";"1038";"1371975781354762243";"data";"statuses.*";"fetched (200)";"2021-03-19 00:41:55.186324";"Twitter:/search/tweets";"1371975781354762243";"Wed Mar 17 00:04:51 +0000 2021";"NxndoFN";"code nandoraro #ad https://t.co/OPWMTMA2z8";"0";"0";"ad";"";"twitter.com/fortnitedaily/…";"pt"
